50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Março/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 05/05/2013
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
78858107;B-III;CCLA AURIVERDE;I;2;;201303;CUNHA PORA;SC;251.304;251.304;1.212;0;121.443;2.393;0;117.827;-2.827;0;401;86;0;10.769;199.766;20.155;0;0;131.279;11.277;162.711;0;0;0;0;0;1;34.660;0;2.394;51.538;51.430;2.344;4.448;0;1.918;0;0;0;0;-2.106;-309;0;0;0;110;4.061;408;118;-986;-1.100;-50;0;97;-204;2.344;0;2.344;0;0;2.344;0;0;201303;19,5;6,7;;
31804966;B-III;SICOOB CENTRO-SERRANO;I;2;;201303;SANTA MARIA DE JETIB;ES;246.959;246.959;2.341;0;6.585;31.630;0;200.367;-9.690;0;2.455;129;0;13.143;194.957;40.798;0;0;75.174;7.309;123.281;0;0;0;0;1;24;65.385;0;6.265;52.002;51.597;2.673;9.355;0;103;0;0;0;0;-1.239;-727;0;0;0;-2.043;5.449;430;795;-2.386;-2.026;-39;0;735;-228;2.730;-24;2.706;-33;0;2.673;0;0;201303;21,5;10,9;;
26563270;B-III;CCR DE PRIMAVERA DO LESTE;I;2;;201303;PRIMAVERA DO LESTE;MT;246.791;246.791;8.088;0;107.675;0;0;129.673;-6.339;0;111;122;0;7.461;196.922;44.499;0;0;148.272;0;192.772;0;0;0;0;0;50;0;0;4.101;49.868;46.706;3.961;7.456;0;885;0;0;0;0;-2.767;0;0;0;0;-128;5.446;65;48;-1.024;-662;-2;0;95;-5;3.961;1;3.962;0;0;3.961;0;0;201303;11,9;15,0;;
3960819;B-III;CCLA VALES ITAJAÍ E ITAPOCÚ;I;2;;201303;BLUMENAU;SC;246.619;246.619;3.692;0;54.617;6.696;0;167.610;-6.568;0;6.661;3.542;0;10.370;206.632;28.752;0;0;142.770;802;172.325;0;0;0;0;0;177;30.341;0;3.790;39.987;39.132;940;10.339;0;1.035;0;0;0;0;-2.316;-392;0;0;0;-2.185;6.481;808;1.235;-4.025;-3.947;-71;0;68;-315;234;705;939;0;0;940;0;0;201303;14,2;10,3;;
41180092;B-III;CECMMÉDSERVPÚBFEDALAGOAS;I;2;;201303;MACEIO;AL;242.409;242.409;1.384;0;0;91.270;0;138.544;-4.157;0;1.707;121;0;13.539;147.269;30.348;0;0;103.502;7.168;141.018;0;0;0;0;1.877;31;0;0;4.343;95.140;95.026;4.315;6.508;0;0;0;0;0;0;-1.647;0;0;0;0;298;5.159;265;204;-1.358;-1.105;-15;0;1.707;-473;4.384;19;4.403;0;-88;4.315;0;0;201303;45,0;1,1;;
82065285;B-III;CCLA PARQUE DAS ARAUCÁRIAS;I;2;;201303;MARIOPOLIS;PR;240.103;240.103;2.751;32;0;56.854;0;171.525;-8.026;0;4.549;1.241;0;11.176;202.164;32.632;0;0;107.247;4.477;144.356;0;0;0;0;47.773;236;3.358;0;6.441;37.939;37.939;2.288;10.076;0;3;0;0;16;0;-1.466;-669;0;0;0;-1.764;6.196;1.426;611;-3.264;-2.623;-45;0;1.724;-1.611;2.414;-19;2.395;-108;0;2.288;0;0;201303;16,5;10,1;;
81192106;B-III;CCLA NOSSA TERRA;I;2;;201303;CAFELANDIA;PR;237.391;237.391;911;0;0;99.954;0;126.941;-5.198;0;3.420;455;0;10.908;194.307;29.529;0;0;80.919;12.059;122.508;0;0;0;0;55.026;282;4.310;0;12.182;43.083;43.083;2.404;5.920;0;0;0;0;0;0;-1.102;-616;0;0;0;-814;3.388;1.130;294;-1.557;-1.615;-43;0;2.091;-1.155;2.533;32;2.565;-163;0;2.404;0;0;201303;15,2;14,1;;
75847;B-III;CC MED EMP SUL CATARINENSE;I;2;;201303;CRICIUMA;SC;237.213;237.213;503;0;0;70.889;0;156.884;-2.779;0;2.109;1.467;0;8.140;199.374;24.689;0;0;167.576;2.775;195.040;0;0;0;0;1.616;0;0;0;2.717;37.840;37.210;1.744;6.625;0;0;0;0;0;0;-2.418;0;0;0;0;-541;3.666;309;199;-1.634;-1.675;-28;0;1.020;-64;1.793;-15;1.778;-34;0;1.744;0;0;201303;16,8;6,4;;
2015588;B-III;CCLA DO CENTRO SUL RONDONIENSE;I;2;;201303;PIMENTA BUENO;RO;236.697;236.697;1.829;0;0;53.880;0;175.386;-4.101;0;918;515;0;8.269;201.008;63.902;0;0;62.016;0;125.918;0;0;0;0;10;221;70.138;0;4.722;35.688;35.688;2.394;8.316;0;0;0;0;0;0;-1.016;-941;0;0;0;-552;5.807;566;336;-2.689;-2.274;-34;0;899;-215;2.396;2;2.398;-3;0;2.394;0;0;201303;14,2;13,4;;
86774775;B-III;UNICRED CENTRAL RJ;I;2;;201303;RIO DE JANEIRO;RJ;231.639;231.639;36;6.640;214.640;5.716;0;0;0;0;330;13;0;4.264;208.844;0;0;0;0;0;0;0;0;0;0;202.900;0;0;0;5.944;22.795;22.793;0;0;0;3.418;0;0;0;0;0;0;0;0;0;0;3.418;0;0;-884;-422;-54;0;1.041;-3.099;0;0;0;0;0;0;0;0;201303;53,8;18,7;;
73443863;B-III;CC MÉD CONTAB EMP BLUMENAU;I;2;;201303;BLUMENAU;SC;230.867;230.867;500;0;0;84.052;0;139.973;-3.813;0;897;2.154;0;7.105;197.293;18.702;0;0;152.098;22.005;192.805;0;0;0;0;2.114;0;0;0;2.374;33.575;33.574;1.290;6.644;0;0;0;0;0;0;-2.681;0;0;0;0;-792;3.171;238;158;-1.622;-1.915;-10;0;1.365;-55;1.330;-20;1.310;-20;0;1.290;0;0;201303;16,2;6,7;;
87781530;B-III;CCLA PLANALTO MÉDIO RS;I;2;;201303;PASSO FUNDO;RS;224.498;224.498;1.590;0;0;55.881;0;160.374;-9.731;785;4.905;879;0;10.600;192.748;33.439;0;0;95.573;9.622;138.634;0;0;0;0;40.744;231;2.222;0;10.917;31.749;31.749;1.627;9.258;0;0;0;0;3;0;-1.565;-537;0;0;0;-2.776;4.383;1.439;545;-2.083;-2.042;-42;0;1.512;-1.982;1.730;7;1.737;-110;0;1.627;0;0;201303;13,2;14,8;;
259231;B-III;CECM PROF SAÚDE BAIXADA SANTIS;I;2;;201303;SANTOS;SP;223.384;223.384;597;0;928;69.011;0;136.433;-4.284;0;13.108;1.195;0;6.397;178.680;30.044;0;0;129.457;8.556;168.057;0;0;0;0;65;0;0;0;10.558;44.704;44.704;2.313;8.144;0;7;0;0;0;0;-2.198;0;0;0;0;-701;5.252;0;9;-1.975;-1.990;-14;0;1.405;-350;2.337;65;2.402;-18;-70;2.313;0;0;201303;20,0;3,6;;
1039011;B-III;CC MÉD EMP DO OESTE E SERRA;I;2;;201303;CHAPECO;SC;222.714;222.714;723;0;0;61.691;0;154.716;-3.031;0;1.178;106;0;7.331;192.271;21.710;0;0;160.402;6.155;188.267;0;0;0;0;1.309;0;0;0;2.695;30.443;30.425;1.503;6.432;0;0;0;0;0;0;-2.357;0;0;0;0;-288;3.787;328;218;-1.982;-1.715;-18;0;994;-66;1.546;1;1.547;-42;0;1.503;0;0;201303;14,5;10,5;;
88099247;B-III;CCLA CELEIRO;I;2;;201303;CAMPO NOVO;RS;219.115;219.115;1.381;0;0;54.541;0;155.091;-7.873;18;3.072;728;0;12.175;178.407;22.428;0;0;95.096;4.924;122.448;0;0;0;0;47.999;192;2.948;0;4.820;40.708;40.708;1.381;7.949;0;1;0;0;13;0;-1.378;-563;0;0;0;-1.162;4.860;1.238;410;-2.743;-2.064;-38;0;1.270;-1.431;1.502;-29;1.473;-91;0;1.381;0;0;201303;17,9;10,7;;
3632872;B-III;CCLA SUL DA AMAZÔNIA - SICOOB;I;2;;201303;VILHENA;RO;215.523;215.523;1.481;0;0;47.613;0;165.340;-8.177;0;2.166;120;0;6.981;160.453;66.050;0;0;44.251;0;110.301;0;0;0;0;0;40;46.894;0;3.219;55.070;55.070;4.565;8.101;0;0;0;0;0;0;-936;-664;0;0;0;-621;5.880;206;366;-1.163;-1.218;-16;0;679;-169;4.565;0;4.565;-2;0;4.565;0;0;201303;24,8;5,7;;
3566655;B-III;CCR CELEIRO CENTRO OESTE;I;2;;201303;SAO GABRIEL DO OESTE;MS;215.033;215.033;2.797;0;0;78.397;0;126.729;-5.033;0;3.781;755;0;7.607;186.764;45.601;0;362;60.764;389;107.116;0;0;0;0;68.940;254;5.836;0;4.617;28.269;28.219;2.224;6.707;0;3;0;0;0;0;-816;-1.084;0;0;0;-778;4.032;1.266;603;-1.871;-1.775;-40;0;2.153;-2.056;2.312;19;2.331;-108;0;2.224;0;0;201303;13,8;18,8;;
79063574;B-III;CCLA SICREDI NORTE SUL PR/SP;I;2;;201303;SANTO ANTONIO DA PLA;PR;213.310;213.310;1.525;0;0;68.012;0;134.673;-5.744;0;3.571;895;0;10.377;186.692;34.026;0;0;87.365;3.724;125.114;0;0;0;0;45.027;296;7.280;0;8.976;26.617;26.617;647;7.840;0;0;0;0;0;0;-1.164;-558;0;0;0;-1.366;4.752;1.238;534;-3.181;-2.333;-42;0;1.339;-1.549;758;-6;752;-105;0;647;0;0;201303;13,4;29,0;;
87733077;B-III;CCLA ITAQUIENSE;I;2;;201303;ITAQUI;RS;211.683;211.683;963;0;0;94.332;0;110.354;-14.504;43;2.052;1.257;0;17.229;138.938;19.911;0;0;61.892;5.667;87.470;0;0;0;0;40.638;174;5.457;0;5.199;72.745;72.745;1.586;4.570;0;3;0;0;0;0;-1.015;-584;0;0;0;-1.260;1.714;573;192;-1.041;-805;-20;0;1.943;-865;1.691;2;1.693;-107;0;1.586;0;0;201303;39,4;12,3;;
67960229;B-III;CCR PEQ EMPREEND VALE DO MOGI;I;2;;201303;DESCALVADO;SP;207.319;207.319;3.049;0;24.286;59.352;0;127.096;-14.088;0;970;337;0;6.317;157.861;17.990;0;0;97.538;225;115.753;0;0;0;0;0;0;27.709;0;14.400;49.457;49.457;1.035;6.946;0;194;0;0;0;0;-1.724;-384;0;0;0;-1.118;3.914;205;206;-1.844;-1.391;-38;0;935;-67;1.920;-883;1.037;-1;0;1.035;0;0;201303;28,8;6,3;;
87510475;B-III;CCLA ROTA DAS TERRAS;I;2;;201303;TAPERA;RS;206.658;206.658;944;2;0;69.085;0;126.693;-5.356;422;3.440;204;0;11.647;160.415;23.215;0;0;73.295;5.788;102.299;0;0;0;0;50.056;157;3.408;0;4.495;46.243;46.243;1.556;4.563;0;14;0;0;32;0;-1.181;-637;0;0;0;-554;2.237;971;174;-1.410;-887;-29;0;1.643;-1.019;1.680;-2;1.678;-122;0;1.556;0;0;201303;19,5;5,2;;
85291086;B-III;CCLA LITORÂNEA;I;2;;201303;JACINTO MACHADO;SC;204.678;204.678;3.040;0;92.532;7.085;0;92.324;-2.301;0;449;290;0;11.258;167.591;27.947;0;0;119.813;2.889;150.649;0;0;0;0;0;50;14.876;0;2.016;37.087;37.084;1.357;4.774;0;1.320;0;0;0;0;-1.626;-141;0;0;0;-664;3.663;433;283;-1.276;-1.653;-47;0;178;-234;1.347;10;1.357;0;0;1.357;0;0;201303;22,1;15,9;;
87900411;B-III;CCLA DE ESPUMOSO;I;2;;201303;ESPUMOSO;RS;204.375;204.375;626;0;0;78.037;0;116.539;-5.933;268;2.664;69;0;12.374;158.531;20.332;0;0;73.439;2.781;96.552;0;0;0;0;52.692;113;3.372;0;5.801;45.844;45.844;1.546;5.108;0;8;0;0;25;0;-1.196;-677;0;0;0;-1.183;2.085;876;240;-1.663;-808;-18;0;1.875;-935;1.652;0;1.652;-107;0;1.546;0;0;201303;21,3;7,2;;
73647935;B-III;CECM PROF SAÚDE C. GRANDE MS U;I;2;;201303;CAMPO GRANDE;MS;203.954;203.954;181;0;0;132.699;0;64.878;-1.332;0;325;158;0;7.045;150.223;24.327;0;0;109.130;8.565;142.022;0;0;0;0;5.998;0;0;0;2.204;53.731;53.434;1.347;3.205;0;0;0;0;0;0;-1.802;-71;0;0;0;-23;1.309;30;129;-1.103;-993;-18;0;2.087;-43;1.398;-50;1.348;-1;0;1.347;0;0;201303;47,8;7,7;;
76059997;B-III;SICREDI OESTE PR;I;2;;201303;TOLEDO;PR;201.756;201.756;2.330;5;0;57.159;0;131.118;-6.504;79;6.522;574;0;10.551;163.470;31.545;0;0;72.251;3.222;107.018;0;0;0;0;39.902;385;3.259;0;12.906;38.286;38.286;2.113;7.439;0;5;0;0;2;0;-916;-473;0;0;0;-1.569;4.488;1.428;377;-1.808;-1.906;-51;0;1.491;-1.794;2.225;25;2.250;-137;0;2.113;0;0;201303;14,8;8,3;;
4694278;B-III;CECM INT MIN PÚB EST. RJ LTDA;I;2;;201303;RIO DE JANEIRO;RJ;198.608;198.608;497;0;9.380;123.840;0;55.703;-1.521;0;59;2.276;0;8.374;174.643;6.026;0;0;167.877;0;173.903;0;0;0;0;0;0;0;0;740;23.966;23.966;299;2.769;0;149;0;0;0;0;-2.636;0;0;0;0;-747;-465;53;40;-428;-1.326;-24;0;2.559;-111;298;0;298;0;0;299;0;0;201303;23,9;17,3;;
32953317;B-III;CCLA DO ARAGUAIA;I;2;;201303;AGUA BOA;MT;195.545;195.545;1.636;11.570;31;59.935;0;120.232;-10.812;0;2.483;154;0;10.317;163.245;31.991;0;2.229;21.769;735;56.724;0;0;0;0;61.978;261;39.854;0;4.429;32.300;32.300;-734;7.160;0;292;0;0;0;0;-352;-1.698;0;0;0;-3.143;2.259;850;404;-1.923;-1.583;-38;0;1.451;-2.095;-675;4;-671;-63;0;-734;0;0;201303;17,2;20,8;;
46642294;B-III;CCM EMPR EMBRAER;I;2;;201303;SAO JOSE DOS CAMPOS;SP;192.667;192.667;37;0;19.492;0;0;176.104;-4.895;0;33;12;0;1.884;23.028;0;0;0;8.459;0;8.459;0;0;0;0;0;0;0;0;14.569;169.640;169.640;6.686;7.064;0;300;0;0;0;0;-128;0;0;0;0;-316;6.920;0;0;-197;-191;-23;2;207;-32;6.686;0;6.686;0;0;6.686;0;0;201303;91,3;0,0;;
968602;B-III;CC VALE SAO PATRICIO;I;2;;201303;GOIANESIA;GO;192.383;192.383;201;0;0;79.084;0;117.023;-9.819;0;423;0;0;5.472;99.645;31.443;0;0;46.954;0;78.397;0;0;0;0;19.118;0;0;0;2.131;92.738;92.738;-5.676;2.110;0;1;0;0;0;0;-363;-265;0;0;0;-7.367;-5.884;8;23;-540;-201;-1;0;986;-67;-5.676;0;-5.676;-1;0;-5.676;0;0;201303;57,3;0,7;;
25798596;B-III;CCR MICROEMPREEND. VARGINHA;I;2;;201303;VARGINHA;MG;191.150;191.150;967;22;0;48.150;1.284;124.707;-7.818;150;7.844;1.102;0;14.891;153.564;28.495;0;0;55.340;0;83.835;0;0;0;0;25.894;57;34.623;0;9.154;37.587;37.587;509;5.194;0;0;0;0;0;0;-874;-909;0;0;0;-623;2.788;361;295;-1.886;-1.823;-53;0;1.062;-158;586;-63;523;-13;0;509;0;0;201303;19,7;4,9;;
87779625;B-III;CCLA ALTO JACUÍ;I;2;;201303;NAO-ME-TOQUE;RS;185.343;185.343;818;0;0;87.076;0;89.080;-5.341;242;3.527;326;0;9.857;147.605;19.198;0;0;84.842;4.258;108.299;0;0;0;0;31.423;90;2.829;0;4.964;37.739;37.739;1.285;4.372;0;3;0;0;22;0;-1.288;-441;0;0;0;-586;2.082;970;460;-1.802;-1.252;-34;0;1.915;-969;1.370;0;1.370;-87;0;1.285;0;0;201303;21,5;6,4;;
88530142;B-III;CCLA DE BAGÉ;I;2;;201303;BAGE;RS;183.280;183.280;1.269;0;0;48.288;0;127.259;-7.445;0;3.393;309;0;10.208;148.782;27.339;0;0;66.022;4.756;98.117;0;0;0;0;43.598;247;2.540;0;4.279;34.499;34.499;856;6.021;0;0;0;0;0;0;-1.060;-560;0;0;0;-1.374;3.027;926;281;-2.057;-1.493;-26;0;1.382;-1.070;970;-17;953;-98;0;856;0;0;201303;17,9;18,8;;
3502131;B-III;CCC DO NORTE DO BRASIL;I;2;;201303;PORTO VELHO;RO;182.229;182.229;48;160.291;2.002;0;0;10.287;-69;0;342;306;0;9.021;164.648;0;0;0;0;0;0;0;0;0;0;163.020;2;0;0;1.626;17.581;17.581;490;153;0;2.448;0;0;0;0;0;-7;0;0;0;-28;2.566;0;1;-788;-689;-6;0;1.824;-2.418;490;0;490;0;0;490;0;0;201303;29,8;33,8;;
10736214;B-III;CCLA ASS DO PLANALTO CENTRAL;I;2;;201303;CRISTALINA;GO;179.639;179.639;1.228;0;0;58.926;0;121.924;-10.693;0;1.984;246;0;6.023;155.798;17.578;0;0;46.135;0;63.713;0;0;0;0;75.033;129;13.078;0;3.845;23.841;23.841;-364;5.460;0;1;0;0;0;0;-680;-1.221;0;0;0;-2.710;850;578;192;-1.276;-1.031;-21;0;1.874;-1.435;-269;1;-268;-94;0;-364;0;0;201303;12,6;18,4;;
81016131;B-III;CCLA DO VALE DO VINHO;I;2;;201303;VIDEIRA;SC;179.441;179.441;849;0;73.489;3.762;0;96.154;-5.027;0;511;1.208;0;8.495;149.147;15.399;0;0;101.859;4.974;122.231;0;0;0;0;8;0;24.656;0;2.251;30.295;30.220;589;4.356;0;1.098;0;0;0;0;-1.563;-328;0;0;0;-1.201;2.362;276;173;-1.260;-879;-33;0;235;-283;591;0;591;0;0;589;0;0;201303;18,7;15,0;;
3055269;B-III;CC MEDICOS PROF SAUDE PEMM AME;I;2;;201303;AMERICANA;SP;177.774;177.774;624;0;0;43.573;0;122.584;-2.061;0;341;8.872;0;3.842;155.991;18.088;0;0;132.507;3.393;153.988;0;0;0;0;55;0;0;0;1.948;21.783;21.783;583;6.408;0;0;0;0;0;0;-2.156;0;0;0;0;-683;3.569;1;0;-1.865;-1.705;-6;0;1.048;-499;543;37;580;0;0;583;0;0;201303;13,1;8,3;;
33022690;B-III;CCLA DO NOROESTE DE MT;I;2;;201303;ARAPUTANGA;MT;176.980;176.980;3.948;0;0;48.175;0;112.817;-4.946;0;4.295;409;0;12.282;146.680;40.147;0;0;34.583;894;75.624;0;0;0;0;29.329;539;35.969;0;5.219;30.300;30.300;946;7.032;0;0;0;0;0;0;-425;-1.229;0;0;0;-1.309;4.069;1.288;839;-2.534;-2.158;-47;0;1.338;-1.758;1.037;6;1.043;-97;0;946;0;0;201303;14,6;30,4;;
692214;B-III;CCEC PLANALTO CENTRAL LTDA;I;2;;201303;BRASILIA;DF;176.092;176.092;111;100.970;3.094;0;0;21.791;-306;0;848;36;0;49.547;120.559;0;0;0;0;0;0;0;0;0;0;118.181;0;0;0;2.377;55.534;55.438;1.468;732;0;1.382;0;0;0;0;0;0;0;0;0;15;2.129;1;0;-1.026;-656;-6;1.453;1.711;-2.137;1.469;0;1.469;0;0;1.468;0;0;201303;11,7;48,2;;
3042597;B-III;CCLA DE CAMPO GRANDE E REGIÃO;I;2;;201303;CAMPO GRANDE;MS;172.051;172.051;2.736;0;0;70.573;0;92.568;-6.963;0;3.979;323;0;8.836;140.440;27.917;0;113;80.804;1.101;109.935;0;0;0;0;24.884;217;0;0;5.404;31.612;31.612;1.114;6.296;0;0;0;0;0;0;-918;-282;0;0;0;-1.507;3.589;1.173;391;-2.127;-1.808;-34;0;1.173;-1.210;1.147;-1;1.146;-35;0;1.114;0;0;201303;19,9;18,8;;
24799033;B-III;CCLA VALE DO PARANAÍBA;I;2;;201303;QUIRINOPOLIS;GO;171.463;171.463;2.010;0;0;41.107;0;119.099;-4.498;0;1.040;2.663;0;10.042;110.151;33.271;0;0;55.031;78;88.379;0;0;0;0;18.458;0;345;0;2.969;61.312;61.312;1.529;6.700;0;0;0;0;0;0;-720;-392;0;0;0;-1.165;4.423;93;514;-2.220;-1.517;-31;0;390;-97;1.555;-21;1.534;-6;0;1.529;0;0;201303;41,0;9,0;;
67096909;B-III;CCR COCAPEC;I;2;;201303;FRANCA;SP;171.247;171.247;457;0;79.236;6.473;0;80.864;-557;0;413;27;0;4.335;140.754;14.447;0;0;77.069;0;91.515;0;0;0;0;0;0;48.154;0;1.085;30.492;30.492;645;2.645;0;0;0;0;0;0;-1.380;-711;0;0;0;-50;504;10;21;-818;-334;-6;0;1.362;-98;641;4;645;0;0;645;0;0;201303;22,4;1,1;;
81054686;B-III;CCLA PLANALTO DAS ARAUCÁRIAS;I;2;;201303;LAPA;PR;169.788;169.788;5.852;0;0;54.973;0;100.499;-3.969;0;4.504;471;0;7.458;150.664;26.606;0;0;82.083;3.570;112.259;0;0;0;0;29.048;155;1.415;0;7.787;19.124;19.124;1.230;6.014;0;0;0;0;0;0;-1.075;-369;0;0;0;-799;3.771;865;524;-2.094;-1.993;-24;0;1.302;-1.042;1.309;-8;1.301;-71;0;1.230;0;0;201303;12,0;29,0;;
70038237;B-III;CECM MÉD, MEM E SERV JUD MP;I;2;;201303;NATAL;RN;167.381;167.381;374;0;0;74.962;0;85.178;-846;0;1.663;55;0;5.996;133.053;39.249;0;0;77.715;9.315;126.279;0;0;0;0;1.059;10;0;0;5.705;34.328;34.328;2.613;4.508;0;0;0;0;0;0;-1.273;0;0;0;0;93;3.328;94;82;-1.302;-471;-11;0;1.240;-297;2.663;1;2.664;0;-49;2.613;0;0;201303;25,0;7,9;;
78825023;B-III;CCLAA OESTE CATARINENSE;I;2;;201303;PALMITOS;SC;165.179;165.179;898;0;55.335;9.933;0;86.729;-3.076;0;1.408;232;0;13.720;134.355;12.908;0;0;86.574;3.816;103.298;0;0;0;0;2;257;28.044;0;2.753;30.824;30.824;229;3.325;0;835;0;0;0;0;-1.314;-258;0;0;0;-572;2.016;115;352;-938;-1.381;-23;0;215;-128;228;1;229;0;0;229;0;0;201303;21,7;28,0;;
1736243;B-III;CECM PROF SAÚDE EMP REGIÃO OES;I;2;;201303;CASCAVEL;PR;165.134;165.134;557;0;0;103.886;0;59.447;-1.034;0;8;533;0;1.737;139.362;21.690;0;0;103.087;10.052;134.829;0;0;0;0;2.760;101;0;0;1.672;25.772;25.754;1.050;2.424;0;0;0;0;0;0;-1.632;-33;0;0;0;-184;575;12;63;-637;-471;-3;0;1.588;-46;1.081;43;1.124;-4;-69;1.050;0;0;201303;27,8;0,9;;
90729369;B-III;CCLA PESTANENSE;I;2;;201303;AUGUSTO PESTANA;RS;162.831;162.831;1.114;0;0;49.711;0;101.920;-6.589;122;4.649;659;0;11.368;121.548;20.406;0;0;52.119;4.008;76.533;0;0;0;0;36.372;134;3.013;0;5.496;41.283;41.283;1.934;5.294;0;17;0;0;14;0;-794;-429;0;0;0;-525;3.577;1.122;390;-1.844;-1.194;-30;0;1.251;-1.241;2.031;26;2.057;-124;0;1.934;0;0;201303;18,6;16,7;;
87784088;B-III;CCLA GRANDE GETÚLIO VARGAS RS;I;2;;201303;ESTACAO;RS;162.065;162.065;450;0;0;40.342;0;116.890;-6.567;116;1.997;50;0;8.902;126.583;12.984;0;0;54.171;3.679;70.834;0;0;0;0;48.564;110;2.528;0;4.547;35.482;35.482;2.426;6.245;0;17;0;0;11;0;-823;-588;0;0;0;-1.063;3.799;765;238;-1.507;-838;-17;0;1.185;-1.062;2.563;0;2.563;-139;0;2.426;0;0;201303;16,7;14,2;;
78907607;B-III;CCLA DO CENTRO SUL DO PARANÁ;I;2;;201303;PRUDENTOPOLIS;PR;160.456;160.456;2.212;0;0;35.857;0;113.880;-4.555;0;3.848;600;0;8.614;133.545;23.955;0;0;59.398;824;84.177;0;0;0;0;39.559;224;5.373;0;4.212;26.911;26.911;1.886;6.588;0;0;0;0;1;0;-818;-545;0;0;0;-745;4.481;1.060;571;-1.875;-1.759;-31;0;928;-1.456;1.919;55;1.974;-88;0;1.886;0;0;201303;15,0;21,5;;
95213211;B-III;CCLA ENCOSTA SUPERIOR DO NE RS;I;2;;201303;ROLANTE;RS;158.107;158.107;3.204;0;0;46.631;0;101.240;-5.152;0;3.778;64;0;8.342;138.040;25.812;0;133;85.814;7.729;119.487;0;0;0;0;11.289;274;1.452;0;5.538;20.068;20.068;207;5.842;0;0;0;0;0;0;-1.325;-142;0;0;0;-604;3.771;1.170;637;-2.499;-2.639;-37;0;1.082;-1.378;107;137;244;-37;0;207;0;0;201303;12,1;32,4;;
34148882;B-III;CC SICOOB CENTRAL BA;I;2;;201303;SALVADOR;BA;158.024;158.024;21;125.868;5.455;0;0;9.403;-94;0;152;74;0;17.144;133.145;0;0;0;18.536;67;18.603;0;0;0;0;112.116;0;664;0;1.762;24.879;24.879;1.342;160;0;2.118;0;0;0;0;-285;0;0;0;0;10;2.003;2;0;-1.042;-429;-8;295;2.330;-1.807;1.344;-1;1.343;0;0;1.342;0;0;201303;14,5;31,3;;
81115149;B-III;CCLA GRANDES LAGOS PR;I;2;;201303;LARANJEIRAS DO SUL;PR;157.293;157.293;2.677;0;0;40.975;0;105.841;-5.019;0;3.149;1.563;0;8.107;129.294;25.755;0;0;61.016;1.625;88.397;0;0;0;0;34.049;223;2.668;0;3.958;27.999;27.999;699;5.524;0;0;0;0;1;0;-781;-437;0;0;0;-1.728;2.579;996;497;-1.575;-1.524;-40;0;1.140;-1.289;784;10;794;-95;0;699;0;0;201303;14,9;17,7;;
26408187;B-III;CCLA PANTANAL MS;I;2;;201303;MARACAJU;MS;156.123;156.123;2.264;0;0;58.218;0;92.866;-7.600;133;2.724;639;0;7.013;131.434;30.213;0;0;43.071;1.687;74.972;0;0;0;0;52.088;141;0;0;4.233;24.689;24.616;262;4.517;0;1;0;0;0;0;-624;-695;0;0;0;-1.674;1.525;804;285;-1.302;-1.187;-27;0;1.516;-1.275;339;-3;336;-75;0;262;0;0;201303;16,7;20,6;;
