50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: Junho/2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até:02/09/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ; ;
5463212;B-III;CCC URBANO;I;2;;201406;BLUMENAU;SC;967.700;967.700;13;73.894;707.621;42.595;14.280;106.203;-1.597;0;10.091;1.988;0;12.612;862.341;0;0;0;737.789;0;737.789;0;0;0;0;70.157;1.831;15.513;0;37.051;105.359;104.062;0;4.761;0;36.610;0;0;0;0;-34.092;-518;0;0;0;-607;6.154;0;0;-11.038;-10.744;-69;0;21.853;-6.155;1;0;1;0;0;0;0;0;201406;78,3;11,5;;
2398976;B-III;UNIPRIME NORTE DO PARANÁ;I;2;;201406;LONDRINA;PR;934.298;934.298;2.819;5.200;204.918;306.767;0;399.591;-9.254;0;2.013;2.368;0;19.876;646.383;98.428;0;0;481.776;8.327;588.531;0;0;0;0;12.937;405;16.993;0;27.517;287.915;287.914;20.125;41.646;0;8.254;0;0;0;0;-21.498;-518;0;0;0;-3.057;24.827;671;354;-10.740;-12.219;-111;0;18.898;-904;20.776;9;20.785;-18;-641;20.125;0;0;201406;14;4,2;;
26555235;B-III;CCLA SORRISO;I;2;;201406;SORRISO;MT;926.527;926.527;3.366;5.300;0;453.368;0;423.076;-29.445;89;11.619;440;0;58.803;763.777;146.641;0;880;257.331;1.128;405.981;0;0;0;0;227.631;1.454;99.932;0;28.779;162.750;138.764;20.304;39.359;0;724;5;0;0;0;-11.107;-17.325;0;0;0;-5.331;6.325;7.337;1.964;-9.452;-7.597;-290;0;33.624;-10.308;21.603;-1;21.602;-1.300;0;20.304;0;0;201406;18,9;11,7;;
90608712;B-III;CCLA DE CARLOS BARBOSA;I;2;;201406;CARLOS BARBOSA;RS;890.268;890.268;6.478;1.528;5.992;443.276;0;403.227;-18.585;43;13.837;912;0;33.601;780.169;92.221;0;0;546.427;25.968;664.617;0;0;0;0;66.073;719;8.181;0;40.580;110.099;100.835;13.415;44.272;0;268;1;0;0;0;-24.417;-2.975;0;0;0;-5.718;11.431;8.112;2.882;-14.687;-10.562;-215;0;24.857;-7.808;14.010;319;14.329;-914;0;13.415;0;0;201406;18,5;10,4;;
81099491;B-III;CCLA VALE DO PIQUIRI ABCD;I;2;;201406;PALOTINA;PR;865.810;865.810;5.347;0;0;347.302;0;469.414;-16.204;8;19.516;437;0;39.997;738.943;91.447;0;0;362.340;5.731;459.518;0;0;0;0;228.124;1.251;10.082;0;39.968;126.867;112.092;15.009;45.468;0;0;0;0;8;0;-14.071;-5.921;0;0;0;-7.229;18.255;8.735;4.047;-15.747;-13.859;-286;0;21.533;-7.694;14.984;843;15.827;-819;0;15.009;0;0;201406;17,1;9,8;;
33416108;B-III;CCC DE GOIAS LTDA;I;2;;201406;GOIANIA;GO;861.618;861.618;321;769.500;36.122;0;0;7.584;-63;0;793;80;0;47.281;801.498;0;0;0;0;0;0;0;0;0;0;800.481;0;0;0;1.016;60.121;21.619;3.800;153;0;38.120;0;0;0;0;0;0;0;0;0;-44;38.229;19;0;-2.435;-1.173;-13;2.387;3.760;-36.967;3.807;7;3.814;-13;0;3.800;0;0;201406;22;40,6;;
3046391;B-III;UNIPRIME CENTRAL CCC LTDA.;I;2;;201406;LONDRINA;PR;838.182;838.182;36;53.201;755.069;24.108;0;0;0;0;4.625;56;0;1.086;815.600;0;0;0;0;0;0;0;0;0;0;790.909;0;24.044;0;647;22.582;22.582;0;898;0;36.046;0;0;0;0;0;-898;0;0;0;0;36.046;0;0;-1.467;-1.430;-8;-32;2.417;-35.527;-1;0;-1;0;0;0;0;0;201406;37,1;3,1;;
37395399;B-III;C CENTRO BRAS ECM PROF SAÚDE;I;2;;201406;GOIANIA;GO;783.965;783.965;2.119;0;0;203.555;0;558.679;-15.975;0;7.482;1.327;0;26.779;609.166;132.278;0;0;451.222;0;583.500;0;0;0;0;4.297;436;0;0;20.933;174.799;169.994;22.573;60.343;0;0;0;0;0;0;-20.117;0;0;0;0;-8.329;31.897;941;558;-9.947;-9.572;-212;0;9.577;-690;22.552;152;22.704;-131;0;22.573;0;0;201406;29;7,9;;
53923116;B-III;CC PEMM SICOOB CREDICOONAI;I;2;;201406;RIBEIRAO PRETO;SP;782.773;782.773;3.885;7.877;123.041;95;0;530.224;-17.757;0;27.922;61.373;0;46.114;630.765;68.099;0;0;220.998;17.686;306.783;0;0;0;0;274.024;9;22.732;0;27.217;152.008;141.034;8.928;43.295;0;594;0;0;543;0;-11.398;-8.251;0;0;0;-7.525;17.258;599;1.410;-7.627;-8.413;-418;0;7.352;-1.184;8.977;0;8.977;-51;0;8.928;0;0;201406;21,2;22;;
78825270;B-III;CCLA MAXI ALFA;I;2;;201406;CHAPECO;SC;772.761;772.761;8.094;0;243.459;6.388;0;486.633;-17.129;0;9.208;18.274;0;17.835;627.473;71.641;0;0;409.452;7.439;488.533;0;0;0;0;0;5;123.069;0;15.866;145.288;137.955;19.922;49.161;0;11.203;0;0;0;0;-18.648;-1.794;0;0;0;-8.449;31.473;1.469;4.227;-8.175;-7.331;-189;0;314;-1.831;19.957;245;20.202;-280;0;19.922;0;0;201406;23,9;2,9;;
26408161;B-III;CCLA CENTRO-SUL MS;I;2;;201406;DOURADOS;MS;750.514;750.514;10.594;0;0;265.831;0;450.491;-22.771;417;11.093;982;0;34.296;592.693;105.737;0;0;282.132;3.617;391.486;0;0;0;0;180.652;632;0;0;19.923;157.822;144.084;23.755;47.820;0;0;0;0;8;0;-11.219;-4.934;0;0;0;-5.676;25.999;9.242;4.240;-13.899;-9.855;-254;0;15.548;-6.196;24.825;39;24.864;-1.109;0;23.755;0;0;201406;24,9;8,1;;
5036532;B-III;SICOOB CENTRAL PARANÁ;I;2;;201406;MARINGA;PR;750.233;750.233;7.663;633.012;70.166;0;0;7.800;-108;0;803;155;0;30.740;697.792;0;0;0;0;0;0;0;0;0;0;683.239;0;0;0;14.553;52.441;39.689;-1.423;161;0;29.091;0;0;0;0;0;0;0;0;0;-76;29.176;21;0;-4.971;-4.348;-3;-174;7.953;-29.072;-1.418;0;-1.418;-5;0;-1.423;0;0;201406;36,8;46,1;;
88038260;B-III;CCLA DO PLANALTO GAÚCHO;I;2;;201406;CRUZ ALTA;RS;742.047;742.047;3.846;186;0;274.195;0;432.654;-21.471;1.553;11.604;2.403;0;38.630;588.873;87.194;0;530;251.600;9.275;348.599;0;0;0;0;209.337;508;11.352;0;19.079;153.174;137.541;29.271;44.496;0;0;0;0;5;0;-11.075;-6.955;0;0;0;1.907;28.378;5.911;1.743;-9.651;-5.125;-148;0;14.479;-5.390;30.197;10;30.207;-935;0;29.271;0;0;201406;19,6;4,8;;
32428294;B-III;CCC DO ESP.SANTO - SICOOB ES;I;2;;201406;VITORIA;ES;732.879;732.879;25;405.703;177.174;72.861;0;24.135;-169;0;2.958;1.530;0;48.662;658.098;0;0;0;133.397;0;133.397;0;0;0;0;443.429;0;73.190;0;8.083;74.781;49.725;2.604;3.169;0;24.812;0;0;0;0;-6.096;-1.984;0;0;0;-10;19.891;21;0;-4.025;-3.114;-35;16;8.667;-18.813;2.608;-2;2.606;-4;0;2.604;0;0;201406;34,1;47,5;;
543968;B-III;CCCM UNICRED CENTRAL SC;I;2;;201406;FLORIANOPOLIS;SC;707.768;707.768;175;19.091;652.738;29.492;0;0;0;0;378;39;0;5.855;657.848;0;0;0;0;0;0;0;0;0;0;645.364;0;0;0;12.484;49.920;41.713;1.138;0;0;29.988;0;0;0;0;-481;0;0;0;0;0;29.507;466;611;-3.344;-2.971;-11;0;5.859;-28.975;1.142;0;1.142;-4;0;1.138;0;0;201406;14,1;3;;
1634601;B-III;CCCM UNICRED CENTRAL RS;I;2;;201406;PORTO ALEGRE;RS;694.216;694.216;39;67.288;609.849;8.142;0;754;-5;0;1.134;190;0;6.824;667.466;0;0;0;0;0;0;0;0;0;0;657.522;0;0;0;9.943;26.749;25.193;0;108;0;31.409;0;0;0;0;0;0;0;0;0;14;31.531;0;548;-3.462;-2.063;-4;0;1.433;-28.442;-459;459;0;0;0;0;0;0;201406;15,4;8,6;;
33737818;B-III;CCC DE MS, GO, DF E TO;I;2;;201406;CAMPO GRANDE;MS;691.846;691.846;9;100.369;544.953;0;0;12.004;-52;445;18.847;64;0;15.652;663.212;0;0;0;0;0;0;0;0;0;0;642.669;0;0;0;20.542;28.635;12.320;0;702;0;30.332;0;0;0;0;0;0;0;0;0;-52;30.982;0;0;-4.821;-3.471;-4;244;16.452;-39.393;-11;10;-1;0;0;0;0;0;201406;12,3;16,4;;
87780268;B-III;CCLA DO NORTE RS E OESTE SC;I;2;;201406;ERECHIM;RS;691.366;691.366;7.240;9.071;11.990;222.822;0;405.431;-15.273;668;12.894;850;0;36.341;598.542;79.257;0;0;344.892;26.699;450.848;0;0;0;0;116.162;581;8.691;0;22.260;92.824;83.616;11.447;42.259;0;808;0;0;1;0;-15.197;-3.006;0;0;0;-3.375;21.490;7.500;2.080;-13.270;-9.729;-220;0;13.356;-9.071;12.136;121;12.257;-810;0;11.447;0;0;201406;14,7;20,2;;
32430233;B-III;CCLA LESTE CAPIXABA;I;2;;201406;LINHARES;ES;676.231;676.231;5.621;0;20.969;88.510;0;575.989;-44.484;0;4.642;752;0;24.231;510.283;124.069;0;0;236.517;2.368;362.954;0;0;0;0;0;85;132.971;0;14.272;165.948;154.787;24.679;51.012;0;924;0;0;0;0;-10.451;-3.551;0;0;0;-8.051;29.883;2.565;3.527;-6.863;-6.783;-137;0;4.131;-1.335;24.988;-94;24.894;-214;0;24.679;0;0;201406;28,3;3,6;;
74064502;B-III;CC MÉD E EMP FLORIANÓPOLIS;I;2;;201406;FLORIANOPOLIS;SC;667.478;667.478;2.191;0;0;197.926;0;451.282;-11.406;0;3.479;556;0;23.451;514.484;61.474;0;0;433.329;1.498;496.301;0;0;0;0;5.510;0;0;0;12.673;152.994;152.994;18.166;44.454;0;0;0;0;0;0;-19.173;0;0;0;0;-3.664;21.617;2.500;489;-6.841;-7.145;-89;0;8.236;-430;18.337;23;18.360;-194;0;18.166;0;0;201406;32,4;4,8;;
35571249;B-III;CCLA JOÃO PESSOA;I;2;;201406;JOAO PESSOA;PB;648.921;648.921;1.704;0;1.300;192.143;0;429.704;-15.742;0;14.064;1.075;0;24.672;439.290;81.591;0;0;310.090;16.525;408.206;0;0;0;0;6.157;324;0;0;24.603;209.630;209.560;20.936;37.760;0;0;0;0;0;0;-14.652;0;0;0;0;-4.756;18.352;757;1.162;-4.197;-2.006;-72;0;8.980;-1.951;21.025;156;21.181;-36;-208;20.936;0;0;201406;42;3,5;;
87733077;B-III;CCLA PAMPA GAÚCHO;I;2;;201406;ITAQUI;RS;634.574;634.574;5.676;0;11.977;242.983;0;350.817;-25.533;176;8.206;391;0;40.057;464.975;74.240;0;0;207.603;11.122;292.965;0;0;0;0;142.680;365;13.483;0;15.481;169.599;155.160;15.618;34.306;0;725;0;0;0;0;-9.236;-3.732;0;0;0;-4.658;17.405;4.091;1.610;-8.238;-6.123;-130;0;12.953;-5.124;16.444;-4;16.440;-821;0;15.618;0;0;201406;35,3;4,7;;
33021064;B-III;CCLA DO ARAGUAIA E XINGU;I;2;;201406;CANARANA;MT;611.875;611.875;3.525;0;25;203.860;0;384.969;-25.681;0;7.896;1.390;0;35.891;495.941;91.857;0;4.500;83.558;1.342;181.256;0;0;0;0;240.916;1.035;59.056;0;13.677;115.933;101.485;10.658;33.739;0;1;0;0;0;0;-3.250;-12.520;0;0;0;-5.387;12.583;5.507;1.201;-9.603;-5.765;-182;0;14.734;-7.269;11.206;34;11.240;-582;0;10.658;0;0;201406;20,1;8;;
95594941;B-III;CCLA REGIÃO CENTRO DO RGS;I;2;;201406;SANTA MARIA;RS;599.918;599.918;7.453;0;0;211.902;0;352.288;-19.731;309;11.609;474;0;35.922;489.414;67.820;0;0;265.316;12.849;345.986;0;0;0;0;106.874;491;8.238;0;27.826;110.504;101.528;13.753;38.502;0;0;0;0;0;0;-12.237;-4.570;0;0;0;-3.729;17.966;6.889;2.351;-10.007;-7.872;-180;0;12.247;-6.937;14.457;-19;14.438;-686;0;13.753;0;0;201406;22,9;13,5;;
94433109;B-III;CECM MÉD DE PORTO ALEGRE;I;2;;201406;PORTO ALEGRE;RS;590.187;590.187;1.021;0;19;265.697;0;311.112;-6.438;0;8.113;134;0;10.529;501.826;67.641;0;0;397.651;17.856;483.148;0;0;0;0;0;0;0;0;18.678;88.361;88.359;9.899;29.290;0;0;0;0;0;0;-19.048;0;0;0;0;-2.081;8.161;1.513;366;-5.273;-5.466;-71;0;11.920;-473;10.677;7;10.684;-317;-467;9.899;0;0;201406;23,7;4,3;;
87853206;B-III;CCLA OURO BRANCO;I;2;;201406;TEUTONIA;RS;587.506;587.506;6.473;0;0;218.703;0;315.786;-9.817;4;9.123;642;0;46.597;492.377;74.797;0;105;285.659;16.820;377.382;0;0;0;0;94.263;593;6.886;0;13.254;95.129;86.111;9.617;29.068;0;0;0;0;0;0;-12.406;-2.317;0;0;0;-3.070;11.275;5.913;1.190;-8.629;-7.009;-153;0;13.086;-5.349;10.324;-17;10.307;-692;0;9.617;0;0;201406;16,8;31,8;;
62931522;B-III;CCC ESTADO SP - CECRESP;I;2;;201406;SAO PAULO;SP;586.560;586.560;8;509.926;11.718;0;0;11.234;-404;0;4.537;200;0;49.340;522.825;0;0;0;426.102;0;426.102;0;0;0;0;88.929;0;0;0;7.794;63.735;23.787;3.783;647;0;25.279;0;0;0;0;-20.303;0;0;0;0;194;5.817;114;0;-6.561;-2.549;-51;2.494;9.042;-4.362;3.944;0;3.944;0;-159;3.783;0;0;201406;17;39,6;;
81607046;B-III;CCLA SÃO MIGUEL DO OESTE;I;2;;201406;SAO MIGUEL D'OESTE;SC;579.012;579.012;1.674;0;146.163;7.787;0;401.495;-7.884;14;3.598;3.451;0;22.728;471.622;44.486;0;0;300.885;7.290;352.661;0;0;0;0;59;4;106.697;0;12.200;107.390;101.188;13.164;32.006;0;6.386;0;0;37;0;-13.139;-1.778;0;0;0;-4.101;19.411;3.360;1.707;-7.215;-3.769;-223;0;1.883;-1.601;13.553;50;13.603;-440;0;13.164;0;0;201406;22,9;10,6;;
815319;B-III;SICOOB SUL-SERRANO;I;2;;201406;VENDA NOVA DO IMIGRA;ES;556.386;556.386;5.033;0;8.906;129.061;0;406.520;-19.962;0;5.653;979;0;20.196;425.119;89.566;0;0;235.925;10.034;335.526;0;0;0;0;0;102;78.644;0;10.847;131.268;122.804;13.243;39.660;0;428;0;0;0;0;-10.997;-2.223;0;0;0;-7.540;19.328;1.943;3.440;-8.608;-7.047;-152;0;5.581;-1.026;13.459;19;13.478;-235;0;13.243;0;0;201406;29,5;4;;
73085573;B-III;CCC EST DE SP-UNICREDCENTRALSP;I;2;;201406;SAO PAULO;SP;554.419;554.419;1.751;25.393;503.786;8.023;0;7.820;-235;0;2.558;15;0;5.308;529.228;0;0;0;0;0;0;0;0;0;0;519.958;0;0;0;9.270;25.191;24.070;132;670;0;26.029;0;0;0;0;0;0;0;0;0;-141;26.558;566;0;-2.693;-1.505;-10;0;2.835;-25.653;98;39;137;-4;0;132;0;0;201406;20,1;2,8;;
3459850;B-III;CCLA REGIÃO DE MARINGÁ;I;2;;201406;MARINGA;PR;531.895;531.895;6.653;0;0;127.321;0;387.012;-16.026;0;5.008;2.160;0;19.767;453.970;88.677;0;0;327.801;8.341;424.820;0;0;0;0;0;1.057;8.061;0;20.033;77.924;69.334;8.483;43.137;0;0;0;0;0;0;-14.641;-207;0;0;0;-6.757;21.532;4.378;3.530;-11.637;-13.533;-259;0;6.695;-1.310;9.396;-546;8.850;-369;0;8.483;0;0;201406;17,1;8;;
70431630;B-III;CCLA DO VALE DO JURUENA;I;2;;201406;JUINA;MT;524.690;524.690;4.252;0;0;114.627;0;368.308;-13.123;0;11.213;1.095;0;38.318;394.339;127.969;0;0;103.602;1.282;232.853;0;0;0;0;131.199;2.097;10.342;0;17.849;130.351;120.458;20.214;42.366;0;0;0;0;0;0;-3.446;-5.089;0;0;0;-5.459;28.372;5.998;4.723;-11.641;-9.086;-226;0;8.162;-6.025;20.277;818;21.095;-880;0;20.214;0;0;201406;26,8;14,6;;
87733770;B-III;CCLA ALTO URUGUAI;I;2;;201406;RODEIO BONITO;RS;523.117;523.117;4.689;3.861;0;179.602;0;306.552;-15.437;40;8.341;2.071;0;33.438;416.044;55.308;0;0;262.984;17.494;335.786;0;0;0;0;58.833;491;8.072;0;12.863;107.072;97.962;11.431;34.945;0;21;0;0;3;0;-11.930;-1.763;0;0;0;-4.475;16.801;5.933;1.913;-10.568;-8.213;-253;0;12.022;-5.710;11.925;95;12.020;-589;0;11.431;0;0;201406;21,7;13;;
31815293;B-III;SICOOB NORTE;I;2;;201406;SAO GABRIEL DA PALHA;ES;507.440;507.440;5.608;0;33.875;32.864;0;427.760;-19.106;0;4.584;158;0;21.695;378.690;74.919;0;0;130.387;5.531;210.837;0;0;0;0;3;134;155.016;0;12.700;128.749;120.436;17.792;37.022;0;1.677;0;0;0;0;-6.139;-4.089;0;0;0;-2.703;25.768;1.549;3.134;-6.989;-6.310;-140;0;2.150;-1.141;18.021;-66;17.955;-164;0;17.792;0;0;201406;28,5;6,2;;
89049738;B-III;CCLA NOROESTE RS;I;2;;201406;TRES DE MAIO;RS;502.093;502.093;4.030;1.885;0;168.280;0;296.511;-17.634;608;14.164;1.289;0;33.568;378.121;40.247;0;0;228.026;10.317;278.589;0;0;0;0;73.493;966;9.875;0;15.198;123.972;113.139;14.949;32.303;0;10;0;0;8;0;-10.373;-2.463;0;0;0;-1.635;17.850;5.346;1.875;-10.624;-7.416;-160;0;13.222;-4.628;15.465;92;15.557;-609;0;14.949;0;0;201406;24,4;8,1;;
82527557;B-III;CCLA FRONTEIRAS DO IGUAÇU SE SP;I;2;;201406;CAPANEMA;PR;495.504;495.504;5.632;7.610;555;135.401;0;324.636;-17.192;0;11.678;402;0;26.782;400.611;62.257;0;0;222.249;5.447;289.953;0;0;0;0;85.994;815;6.859;0;16.989;94.893;86.733;7.684;34.393;0;47;0;0;4;0;-8.874;-1.800;0;0;0;-5.671;18.099;6.497;1.898;-12.572;-8.786;-184;0;9.092;-5.802;8.242;65;8.307;-623;0;7.684;0;0;201406;19,1;10,8;;
91159764;B-III;CC DE LAJEADO;I;2;;201406;LAJEADO;RS;494.245;494.245;2.906;0;0;254.434;0;208.314;-9.700;0;9.315;336;0;28.640;404.970;51.887;0;0;291.478;19.974;363.339;0;0;0;0;21.463;328;6.942;0;12.898;89.274;81.542;8.093;23.923;0;0;0;0;0;0;-12.832;-621;0;0;0;-3.885;6.585;4.385;1.567;-8.972;-5.627;-111;0;14.171;-3.651;8.347;34;8.381;-287;0;8.093;0;0;201406;21,9;13,8;;
92555150;B-III;CCLA ALTOS DA SERRA;I;2;;201406;TAPEJARA;RS;490.932;490.932;3.904;0;0;206.467;0;257.255;-10.375;34;4.657;279;0;28.745;390.798;67.342;0;0;208.809;10.241;286.392;0;0;0;0;83.199;427;8.771;0;12.008;100.134;90.684;9.808;30.031;0;0;0;0;2;0;-9.410;-3.036;0;0;0;-2.333;15.254;5.601;1.003;-10.669;-8.148;-136;0;13.354;-5.808;10.451;-26;10.425;-619;0;9.808;0;0;201406;22,9;8,8;;
32467086;B-III;SICOOB SUL;I;2;;201406;CACHOEIRO DE ITAPEMI;ES;489.835;489.835;3.531;0;44.105;61.972;0;373.382;-13.858;0;3.399;405;0;16.899;361.402;73.957;0;0;165.337;24.460;263.754;0;0;0;0;0;5;84.220;0;13.423;128.433;121.114;15.059;34.813;0;2.061;0;0;0;0;-8.575;-2.034;0;0;0;-5.619;20.646;1.709;2.597;-6.168;-5.332;-153;0;2.700;-679;15.320;-10;15.310;-250;0;15.059;0;0;201406;31,8;2,4;;
87067757;B-III;CCLA CENTRO SERRA;I;2;;201406;AGUDO;RS;488.220;488.220;2.766;0;1.109;243.769;0;216.053;-8.638;23;6.738;293;0;26.130;386.426;51.677;0;0;241.877;16.493;310.046;0;0;0;0;56.146;674;7.859;0;11.701;101.794;93.125;11.733;22.884;0;-48;0;0;1;0;-10.197;-1.815;0;0;0;-1.521;9.304;5.063;1.369;-7.033;-4.681;-140;0;11.689;-3.194;12.377;67;12.444;-710;0;11.733;0;0;201406;23,3;7;;
81466286;B-III;CCLA CAMPOS GERAIS;I;2;;201406;PONTA GROSSA;PR;486.052;486.052;6.960;0;0;184.582;0;266.398;-13.207;0;12.347;2.297;0;26.674;416.941;67.278;0;0;225.847;4.274;297.398;0;0;0;0;98.811;702;4.784;0;15.245;69.111;62.919;9.005;30.681;0;0;0;0;0;0;-9.736;-4.041;0;0;0;-4.258;12.646;6.332;2.086;-9.007;-8.309;-222;0;11.827;-5.512;9.841;-164;9.677;-673;0;9.005;0;0;201406;16,8;22,7;;
32995755;B-III;CCLA DO SUDOESTE DE MT;I;2;;201406;TANGARA DA SERRA;MT;484.680;484.680;4.277;0;0;110.053;0;348.010;-18.160;241;12.196;988;0;27.315;388.034;90.873;0;636;149.461;3.275;244.245;0;0;0;0;112.639;1.783;11.693;0;17.673;96.646;87.048;10.921;39.087;0;0;0;0;0;0;-6.878;-5.101;0;0;0;-9.298;17.810;6.494;2.317;-9.577;-7.925;-248;0;10.795;-7.900;11.766;16;11.782;-861;0;10.921;0;0;201406;17,5;9,9;;
89990501;B-III;CCLA DE IBIRAIARAS;I;2;;201406;IBIRAIARAS;RS;483.228;483.228;2.818;1.581;40.319;183.575;0;235.882;-12.134;97;8.828;1.082;0;21.277;404.342;57.025;0;0;248.317;17.049;322.391;0;0;0;0;64.047;531;5.724;0;11.649;78.886;72.232;10.990;22.634;0;2.453;0;0;4;0;-11.191;-1.884;0;0;0;-1.011;11.005;4.596;941;-7.267;-4.581;-119;0;10.563;-3.509;11.629;8;11.637;-647;0;10.990;0;0;201406;16,9;8,6;;
36900256;B-III;CCM MED EMP MT;I;2;;201406;CUIABA;MT;476.741;476.741;1.618;0;98;102.412;0;371.050;-19.033;0;2.810;439;0;17.346;329.693;80.134;0;0;229.548;0;309.682;0;0;0;0;7.391;343;0;0;12.276;147.048;146.331;9.405;37.111;0;5;0;0;0;0;-10.677;0;0;0;0;-11.767;14.672;966;483;-7.403;-6.615;-92;0;7.987;-573;9.425;14;9.439;-36;0;9.405;0;0;201406;39,5;4,9;;
24795049;B-III;CC LIVRE ADMISSÃO SUD GOIANO;I;2;;201406;RIO VERDE;GO;471.441;471.441;2.422;0;0;125.246;0;325.083;-7.596;0;1.514;295;0;24.478;294.025;67.640;0;0;103.902;0;171.542;0;0;43.562;43.562;67.631;6;0;0;11.284;177.416;167.832;17.486;27.736;0;0;0;0;0;0;-6.028;-2.138;0;0;0;45;19.615;514;216;-5.122;-4.880;-121;0;7.603;-272;17.553;43;17.596;-111;0;17.486;0;0;201406;42,7;8,7;;
74114042;B-III;CC MÉD EMP LITORAL E NORTE SC;I;2;;201406;ITAJAI;SC;469.898;469.898;3.106;0;0;115.976;0;340.732;-8.758;0;2.046;908;0;15.888;395.970;46.452;0;0;336.363;2.173;384.988;0;0;0;0;3.355;0;0;0;7.627;73.928;73.911;7.264;30.674;0;0;0;0;0;0;-15.595;0;0;0;0;-3.441;11.638;2.614;693;-6.220;-6.306;-97;0;5.444;-285;7.481;-6;7.475;-211;0;7.264;0;0;201406;21,9;7;;
90729369;B-III;CCLA DE ASSOCIADOS REGIÃO DAS CULTURAS;I;2;;201406;IJUI;RS;452.998;452.998;2.745;6.297;0;176.969;0;240.622;-19.083;241;11.905;1.008;0;32.535;353.491;58.432;0;0;157.640;7.584;223.657;0;0;0;0;102.884;455;8.150;0;18.344;99.507;89.856;11.557;29.261;0;72;0;0;6;0;-6.846;-2.689;0;0;0;-4.121;15.683;5.657;1.774;-10.185;-6.441;-156;0;10.704;-5.127;11.909;396;12.305;-748;0;11.557;0;0;201406;20,1;13,1;;
26549311;B-III;CCLA SUL DE MATO GROSSO;I;2;;201406;RONDONOPOLIS;MT;446.029;446.029;2.838;0;0;118.186;0;303.513;-11.745;34;6.928;88;0;26.221;374.743;63.213;0;0;126.791;485;190.489;0;0;0;0;125.843;713;41.226;0;16.471;71.286;62.177;8.420;27.867;0;0;0;0;0;0;-5.451;-7.149;0;0;0;-5.530;9.737;3.953;1.472;-6.601;-4.848;-124;0;9.769;-4.444;8.914;-3;8.911;-492;0;8.420;0;0;201406;15,9;13,8;;
5582619;B-III;CCLA DO NORTE DO PARANÁ;I;2;;201406;LONDRINA;PR;442.156;442.156;3.678;0;0;173.978;0;247.660;-9.519;0;3.045;5.392;0;17.922;391.724;52.538;0;0;305.055;7.245;364.838;0;0;0;0;0;106;17.639;0;9.141;50.431;44.248;1.941;26.020;0;0;0;0;0;0;-13.944;-370;0;0;0;-4.284;7.422;2.610;2.133;-7.272;-9.544;-157;0;7.913;-1.042;2.063;114;2.177;-234;0;1.941;0;0;201406;15,1;12,3;;
72257793;B-III;CECM PROF SAUDE PEMM C N CEARA;I;2;;201406;FORTALEZA;CE;441.332;441.332;1.571;0;0;139.846;0;289.658;-13.912;0;10.327;91;0;13.751;346.990;51.727;0;0;269.962;544;322.233;0;0;0;0;5.029;123;0;0;19.606;94.342;94.182;11.726;30.264;0;0;0;0;0;0;-11.681;0;0;0;0;-4.792;13.791;568;1.719;-5.816;-3.479;-243;0;7.105;-1.463;12.182;-93;12.089;0;-362;11.726;0;0;201406;30,6;5,1;;
