50 Maiores Bancos e o Consolidado do Sistema Financeiro Nacional;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Arquivo Completo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data-base: dezembro/2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Balancetes processados até: 26/03/2014
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CI;TCB;Instituições;TD;TC;Obs;Data;Cidade;UF;Ativo Total (-);Ativo;Disponibilidades;Aplicações;TVM e Instrumentos;Relações;Relações;Oper, Créd, e Arrend, Mercantil;;Coobrigações em;Outros;Outros;Imobilizado de;Permanente;Passivo;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Depósitos;Captações no;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Recursos de Aceites e Emissão de Títulos;Relações;Relações;Obrigações por;Instrumentos Financeiros;Outras Obrigações e;Patrimônio;PR nível 1;Lucro;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Receitas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Despesas de Intermediação Financeira;Resultado;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Outras Receitas/Despesas Operacionais;Resultado;Resultado não;Resultado antes;IR e;Particip,;Lucro;Nº de;Nº de;Data DLO;Índice de;Índice de ;;
86564051;B-III;CCLA DE UNAÍ E NOROESTE DE MIN;I;2;;201312;UNAI;MG;133.939;133.939;1.741;0;0;21.716;0;103.338;-1.869;0;1.132;12;0;7.868;108.185;25.545;0;0;23.275;0;48.819;0;0;0;0;52.284;43;0;0;7.039;25.754;23.499;1.501;6.537;0;0;0;0;0;0;-974;-1.328;0;0;0;-474;3.761;625;203;-2.237;-1.664;-57;0;1.248;-207;1.672;-32;1.640;-46;-93;1.501;0;0;201312;20,2;11,1;;
2663426;B-III;CCR INT SOL DE CONSTANTINA;I;2;;201312;CONSTANTINA;RS;133.287;133.287;859;37;3.881;17.310;0;109.592;-6.345;0;1.438;194;0;6.321;114.851;6.865;0;0;30.331;0;37.196;0;0;0;0;76.105;63;0;0;1.487;18.436;18.436;512;5.610;0;135;0;0;0;0;-1.127;-1.001;0;0;0;-2.797;820;991;53;-1.040;-979;-33;0;1.023;-317;518;7;525;-15;0;512;0;0;201312;15,5;10,1;;
70937271;B-III;CC PROF SAÚDE TRIÂNGULO MG;I;2;;201312;UBERLANDIA;MG;132.279;132.279;647;0;0;44.931;0;77.860;-1.282;0;4.840;130;0;5.152;117.121;26.960;0;0;83.090;0;110.050;0;0;0;0;1;34;0;0;7.036;15.158;14.385;1.570;7.863;0;0;0;0;0;0;-3.713;0;0;0;0;-6;4.144;611;295;-2.755;-3.192;-37;0;2.689;-151;1.604;-34;1.570;0;0;1.570;0;0;201312;15,6;13,2;;
2447120;B-III;CCLA SICOOB EXTREMO SUL;I;2;;201312;TEIXEIRA DE FREITAS;BA;131.165;131.165;912;0;5.024;53.100;0;67.188;-3.477;0;720;164;0;7.533;71.743;33.692;0;0;18.943;964;53.600;0;0;0;0;0;0;12.658;0;5.485;59.422;53.991;5.384;7.141;0;398;0;0;0;0;-721;-353;0;0;0;-69;6.396;531;386;-1.787;-1.808;-55;0;2.055;-273;5.445;14;5.459;-76;0;5.384;0;0;201312;71,8;3,2;;
86829827;B-III;CCLA DO VALE;I;2;;201312;BRACO DO NORTE;SC;131.010;131.010;815;0;57.152;4.277;0;67.869;-2.220;0;373;345;0;2.399;117.648;20.874;0;0;71.342;18;92.234;0;0;0;0;0;0;22.387;0;3.028;13.362;12.712;1.723;6.231;0;2.505;0;0;0;0;-2.851;-453;0;0;0;-709;4.723;421;306;-2.200;-1.454;-33;0;454;-457;1.760;0;1.760;-35;0;1.723;0;0;201312;13,9;8,8;;
54603022;B-III;CECM EMPR SERV EMPR SAN AMB SP;I;2;;201312;SAO PAULO;SP;130.852;130.852;5.328;0;35.572;0;0;83.642;-1.196;0;6.224;10;0;1.273;2.826;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.826;128.026;128.082;5.749;7.829;0;1.667;0;0;0;0;0;0;0;0;0;-573;8.923;0;0;-1.838;-1.057;-20;0;0;0;6.008;-2;6.006;0;-257;5.749;0;0;201312;162,9;1;;
8723661;B-III;CCLA DO SUDESTE PA;I;2;;201312;REDENCAO;PA;127.166;127.166;2.876;0;0;38.981;0;82.302;-3.605;0;1.569;242;0;4.801;107.178;26.678;0;0;32.475;0;59.153;0;0;0;0;22.128;93;20.297;0;5.508;19.988;18.491;2.487;9.250;0;0;0;0;0;0;-820;-1.540;0;0;0;-1.422;5.468;1.529;856;-2.433;-1.971;-35;0;1.906;-3.176;2.144;388;2.532;-43;0;2.487;0;0;201312;21,1;11,3;;
2090126;B-III;CCLA VALE DO CHAPECOZINHO;I;2;;201312;PASSOS MAIA;SC;126.666;126.666;1.296;0;33.817;6.470;0;81.486;-1.825;0;496;1.434;0;3.491;104.662;9.318;0;0;58.344;131;67.793;0;0;0;0;0;0;34.555;0;2.314;22.004;20.854;2.514;6.829;0;1.225;0;0;0;0;-2.313;-519;0;0;0;-470;4.752;364;333;-1.286;-1.704;-24;0;337;-195;2.577;-5;2.572;-58;0;2.514;0;0;201312;22,3;5,2;;
76461557;B-III;CREDICOOPAVEL;I;2;;201312;CASCAVEL;PR;126.341;126.341;2.098;0;44.371;0;0;81.569;-2.244;0;61;443;0;44;85.711;23.877;0;0;45.464;0;69.341;0;0;0;0;0;603;12.388;0;3.379;40.630;40.630;4.286;7.094;0;1.347;0;0;0;0;-1.859;0;0;0;0;-2;6.580;125;0;-1.780;-780;-12;0;251;-97;4.287;0;4.287;0;0;4.286;0;0;201312;29,7;0,1;;
2197569;B-III;CECM MÉD VALE DO PARAÍBA;I;2;;201312;LORENA;SP;124.609;124.609;3.995;0;0;35.640;0;62.705;-2.178;0;14.309;6.775;0;3.363;105.994;16.498;0;0;77.889;227;94.613;0;0;0;0;12;0;9.332;0;2.037;18.614;19.374;2.493;9.088;0;0;0;0;0;0;-3.278;-419;0;0;0;219;5.610;465;65;-3.220;-4.099;-65;0;4.059;-151;2.664;0;2.664;0;-170;2.493;0;0;201312;21,8;6,1;;
66788142;B-III;CCR CANDIDO MOTA;I;2;;201312;CANDIDO MOTA;SP;124.187;124.187;1.394;0;38.551;2.902;0;77.915;-3.031;0;380;0;0;6.077;105.327;19.309;0;0;40.515;0;59.824;0;0;0;0;0;0;40.508;0;4.995;18.860;17.425;1.802;7.551;0;0;0;0;1;0;-1.612;-815;0;0;0;-1.993;3.132;234;534;-2.291;-1.936;-24;0;2.938;-806;1.781;20;1.801;0;0;1.802;0;0;201312;17,7;20,1;;
3793242;B-III;CCLA SICREDI SUL SC;I;2;;201312;CRICIUMA;SC;124.121;124.121;2.783;0;0;43.564;0;72.383;-5.030;0;3.688;74;0;6.659;107.445;26.214;0;0;72.591;228;99.033;0;0;0;0;197;148;1.173;0;6.894;16.676;15.267;618;9.632;0;0;0;0;0;0;-3.261;-178;0;0;0;-1.921;4.272;1.829;561;-3.491;-3.357;-55;0;2.918;-2.255;422;208;630;-11;0;618;0;0;201312;18,6;23,8;;
24830879;B-III;CCLA VALE DO ARAGUAIA;I;2;;201312;MINEIROS;GO;123.603;123.603;1.392;0;0;44.032;0;72.582;-1.825;0;440;53;0;6.929;66.536;20.984;0;0;12.860;691;34.535;0;0;0;0;13.758;13.092;0;0;5.151;57.066;54.241;7.330;8.148;0;0;0;0;0;0;-878;-296;0;0;0;-189;6.785;115;189;-1.435;-777;-7;0;2.580;-115;7.335;5;7.340;-11;0;7.330;0;0;201312;68,4;5,9;;
1736516;B-III;CCLA REG. CTR. E OESTE MINEIRO;I;2;;201312;DIVINOPOLIS;MG;123.587;123.587;2.549;0;0;32.000;0;85.154;-2.944;0;2.026;90;0;4.712;93.265;32.040;0;0;47.173;1.245;80.457;0;0;0;0;0;0;9.041;0;3.766;30.321;28.761;914;9.312;0;0;0;0;0;0;-2.412;-223;0;0;0;-1.918;4.759;778;910;-3.207;-2.598;-86;0;1.359;-489;1.426;-511;915;0;0;914;0;0;201312;32,7;7,4;;
25395435;B-III;CCLA DO LESTE DE MINAS;I;2;;201312;LAJINHA;MG;123.149;123.149;2.498;0;0;51.071;0;60.889;-2.667;0;1.450;139;0;9.770;100.913;21.567;0;0;51.599;2.423;75.589;0;0;0;0;17.929;303;0;0;7.092;22.236;20.013;1.294;6.852;0;0;0;0;0;0;-2.012;-451;0;0;0;-773;3.616;1.292;241;-2.931;-2.516;-134;0;2.268;-308;1.528;-26;1.502;-207;0;1.294;0;0;201312;25,3;26,5;;
71297899;B-III;CCLA OESTE MINEIRO LTDA-SICOOB;I;2;;201312;PATOS DE MINAS;MG;122.981;122.981;1.821;0;553;34.177;0;84.484;-3.828;0;2.291;184;0;3.299;88.355;24.884;0;0;45.024;595;70.502;0;0;0;0;504;38;6.807;0;10.504;34.627;33.221;1.104;8.189;0;24;0;0;0;0;-2.040;-351;0;0;0;-2.443;3.379;710;439;-2.709;-2.081;-147;0;1.576;-48;1.119;0;1.119;-15;0;1.104;0;0;201312;38,7;2,6;;
78865995;B-III;CCLA VALE DO RIO DO PEIXE;I;2;;201312;JOACABA;SC;122.073;122.073;770;0;61.157;1.816;0;50.130;-3.296;0;463;8.204;0;2.829;105.515;16.014;0;0;71.809;14;87.837;0;0;0;0;0;3;16.002;0;1.673;16.558;15.395;915;4.341;0;2.642;0;0;0;0;-2.923;-320;0;0;0;-430;3.310;498;83;-1.426;-1.476;-42;0;270;-250;967;-25;942;-26;0;915;0;0;201312;18;3,8;;
87732657;B-III;CCLA DE IBIRUBÁ;I;2;;201312;IBIRUBA;RS;121.919;121.919;725;0;0;44.212;0;74.151;-5.419;106;2.189;238;0;5.823;96.731;15.770;0;0;43.703;1.739;61.213;0;0;0;0;30.050;186;1.573;0;3.709;25.188;23.074;1.976;5.941;0;0;0;0;0;0;-1.889;-646;0;0;0;-528;2.878;1.217;257;-1.781;-1.094;-21;0;2.557;-1.802;2.211;-105;2.106;-129;0;1.976;0;0;201312;20,2;9,5;;
78157146;B-III;CREDIALIANÇA CCR;I;2;;201312;ROLANDIA;PR;120.941;120.941;1.306;39.128;48.981;51;0;29.433;-305;0;779;67;0;1.501;96.024;14.931;0;0;55.779;0;70.709;0;0;0;0;0;13;18.051;0;7.250;24.917;24.899;605;2.331;0;3.966;0;0;0;0;-2.501;-424;0;0;0;-129;3.243;142;353;-2.698;-1.010;-14;0;652;-47;621;-16;605;0;0;605;0;0;201312;20,4;6;;
2641969;B-III;CCLA NOVA TRENTO;I;2;;201312;NOVA TRENTO;SC;119.113;119.113;4.012;0;48.060;1.815;0;59.020;-2.253;0;374;241;0;7.845;96.816;13.451;0;0;76.449;2.648;92.548;0;0;0;0;0;6;1.161;0;3.101;22.297;21.106;2.130;6.658;0;2.225;0;0;0;0;-2.878;-7;0;0;0;-815;5.183;517;835;-2.077;-2.057;-44;0;149;-326;2.180;11;2.191;-61;0;2.130;0;0;201312;25,4;25,3;;
3428338;B-III;CREDUNI;I;2;;201312;CAMPINA GRANDE;PB;119.018;119.018;803;0;0;10.662;0;97.563;-1.464;0;4.247;8;0;7.199;63.192;1.198;0;0;49.114;313;50.625;0;0;0;0;0;1;3.771;0;8.796;55.826;55.723;6.293;10.805;0;0;0;0;0;0;-1.635;-437;0;0;0;-115;8.618;28;27;-1.627;-1.208;-5;0;941;-396;6.378;1;6.379;-1;-84;6.293;0;0;201312;58,4;1,9;;
22753982;B-III;CC SETE LAGOAS;I;2;;201312;SETE LAGOAS;MG;118.690;118.690;2.834;0;0;46.652;0;62.445;-1.974;0;2.319;2.669;0;3.744;99.293;29.670;0;0;57.078;1.443;88.191;0;0;0;0;3.723;41;0;0;7.338;19.397;18.057;2.164;7.950;0;0;0;0;0;0;-2.436;-101;0;0;0;-532;4.881;703;1.346;-3.055;-3.114;-123;0;2.201;-563;2.276;73;2.349;-96;-88;2.164;0;0;201312;24,7;7,5;;
3645752;B-III;CCLA REGIÃO DO ALTO PARANAÍBA;I;2;;201312;SAO GOTARDO;MG;118.353;118.353;479;0;0;35.108;0;78.571;-1.245;0;701;7;0;4.732;93.030;23.178;0;0;27.139;0;50.316;0;0;0;0;36.799;36;0;0;5.879;25.323;23.775;2.225;4.575;0;0;0;0;1;0;-1.219;-723;0;0;0;-293;2.341;360;216;-948;-815;-17;0;1.295;-166;2.266;5;2.271;-47;0;2.225;0;0;201312;26,3;4,7;;
4355489;B-III;CECM MAG MEM DO MP DE SC;I;2;;201312;FLORIANOPOLIS;SC;117.442;117.442;31;0;0;69.502;0;43.948;-291;0;27;5;0;4.221;105.043;7.864;0;0;92.735;3.579;104.178;0;0;0;0;0;0;0;0;866;12.399;12.399;1.188;3.319;0;0;0;0;0;0;-3.515;0;0;0;0;-61;-257;281;28;-986;-931;-13;0;3.143;-64;1.201;0;1.201;-12;0;1.188;0;0;201312;21,8;19,4;;
78862083;B-III;CCLA CAMPOS NOVOS;I;2;;201312;CAMPOS NOVOS;SC;116.890;116.890;1.730;0;23.805;29.388;0;59.357;-1.282;0;184;13;0;3.695;102.644;15.605;0;0;52.198;2.541;70.344;0;0;0;0;4;17;31.257;0;1.021;14.247;12.541;377;4.279;0;1.816;0;0;0;0;-2.024;-786;0;0;0;-660;2.625;395;340;-1.509;-1.659;-28;0;455;-200;419;-4;415;-38;0;377;0;0;201312;17,6;6,8;;
694389;B-III;CCLA SÃO JOSÉ DO CERRITO;I;2;;201312;SAO JOSE DO CERRITO;SC;116.827;116.827;1.086;0;28.007;2.464;0;80.831;-1.262;0;1.783;48;0;3.869;92.051;11.946;0;0;36.251;0;48.197;0;0;0;0;0;0;40.695;0;3.159;24.776;23.525;3.156;6.776;0;1.256;0;0;3;0;-1.547;-618;0;0;-32;-232;5.606;388;376;-1.432;-1.469;-33;0;265;-471;3.230;13;3.243;-87;0;3.156;0;0;201312;25,5;5,4;;
2843443;B-III;CCLA NORTE E NORDESTE DE SC;I;2;;201312;JOINVILLE;SC;116.683;116.683;1.901;0;0;31.928;0;74.003;-3.374;0;4.625;270;0;7.331;97.929;26.787;0;0;62.729;1.006;90.522;0;0;0;0;392;185;1.144;0;5.686;18.754;17.181;1.259;9.778;0;0;0;0;0;0;-2.693;-72;0;0;0;-1.261;5.752;1.791;815;-3.858;-3.119;-90;0;2.115;-2.197;1.209;51;1.260;0;0;1.259;0;0;201312;17,5;27,2;;
66398496;B-III;CC DA REGIÃO DE ARAXÁ LTDA.;I;2;;201312;ARAXA;MG;115.671;115.671;878;0;0;40.269;0;65.931;-1.859;0;1.655;12;0;8.786;93.337;23.298;0;0;44.614;0;67.912;0;0;0;0;18.915;17;382;0;6.111;22.334;20.708;1.919;6.101;0;0;0;0;0;0;-1.865;-487;0;0;0;-482;3.267;652;795;-2.217;-2.300;-76;0;2.225;-301;2.045;-27;2.018;-60;-40;1.919;0;0;201312;24;24,3;;
2466552;B-III;CCLA DA REGIÃO DE F. BELTRÃO;I;2;;201312;FRANCISCO BELTRAO;PR;114.998;114.998;1.257;0;0;19.325;0;91.335;-2.800;0;661;400;0;4.821;100.310;17.920;0;0;56.202;2.101;76.223;0;0;0;0;0;3.038;17.283;0;3.765;14.689;13.503;1.031;8.274;0;0;0;0;0;0;-2.169;-243;0;0;0;278;6.140;913;727;-2.624;-3.158;-45;0;942;-283;2.612;-1.537;1.075;-45;0;1.031;0;0;201312;14,6;16,1;;
80959612;B-III;CCLA ALTO VALE DO ITAJAÍ;I;2;;201312;RIO DO SUL;SC;114.695;114.695;2.727;0;53.512;19.987;0;36.892;-1.436;165;988;119;0;1.906;105.773;26.249;0;0;72.670;2;98.921;0;0;0;0;0;0;4.451;0;2.401;8.923;8.247;938;4.258;0;3.272;0;0;0;0;-3.115;-61;0;0;0;-694;3.660;652;211;-1.644;-1.727;-48;0;290;-428;966;-4;962;-22;0;938;0;0;201312;12,7;6,4;;
11565109;B-III;CECM EMP VL PARANHANA ECOCREDI;I;2;;201312;TRES COROAS;RS;114.469;114.469;3.051;0;19.191;3.027;0;85.483;-1.837;0;2.102;638;0;2.814;97.210;14.962;0;0;52.869;0;67.832;0;0;0;0;0;0;25.012;0;4.366;17.259;16.529;3.512;8.444;0;855;0;0;0;0;-2.270;-1.053;0;0;0;-1.173;4.803;918;442;-951;-1.588;-24;0;96;-120;3.576;-7;3.569;-56;0;3.512;0;0;201312;16,7;8,7;;
86803939;B-III;COOP CRÉDITO MÚTUO PROF. SAÚDE DA REG SUL FLUMINENSE LTDA;I;2;;201312;NOVA IGUACU;RJ;113.759;113.759;3.043;0;0;43.514;0;61.216;-1.862;0;1.126;10;0;6.713;102.966;23.989;0;0;71.293;5.651;100.933;0;0;0;0;20;0;0;0;2.013;10.793;10.790;1.228;6.514;0;0;0;0;0;0;-3.265;0;0;0;0;-514;2.735;148;176;-2.004;-1.921;-8;0;2.231;-165;1.192;52;1.244;-3;-12;1.228;0;0;201312;16,2;21,6;;
41669227;B-III;CCLA PROD RURAIS TRIÂNGULO;I;2;;201312;UBERLANDIA;MG;113.231;113.231;2.195;0;9.744;52.104;0;43.589;-690;0;1.598;43;0;4.648;91.993;25.834;0;0;45.841;0;71.674;0;0;0;0;13.351;51;0;0;6.916;21.238;20.406;1.811;4.231;0;279;0;0;0;0;-2.083;-281;0;0;0;-92;2.054;530;822;-2.762;-1.506;-65;0;2.966;-177;1.862;0;1.862;-51;0;1.811;0;0;201312;32,7;13,1;;
19449602;B-III;CCLA REG. CARATINGA;I;2;;201312;CARATINGA;MG;112.566;112.566;1.414;0;16;28.672;0;77.334;-3.231;0;2.329;150;0;5.880;84.955;18.834;0;0;30.499;445;49.778;0;0;0;0;28.276;144;0;0;6.758;27.610;25.658;736;7.262;0;0;0;0;0;0;-1.339;-788;0;0;0;-1.807;3.328;656;1.271;-2.825;-2.906;-74;0;1.844;-407;887;16;903;-77;-91;736;0;0;201312;31,2;7,4;;
3461243;B-III;CC EMPR EMPRESAS TÊXTEIS;I;2;;201312;JOINVILLE;SC;110.906;110.906;542;0;26.841;729;1.733;75.577;-2.542;0;1.155;1.094;0;5.778;92.851;11.520;0;9.208;50.026;2.159;72.912;0;0;0;0;0;7;15.996;0;3.937;18.054;17.788;236;10.192;0;1.106;0;0;0;0;-2.433;-839;0;0;0;-1.628;6.398;969;120;-2.250;-4.130;-120;0;372;-1.092;267;-32;235;0;0;236;0;0;201312;20,3;11,6;;
1637949;B-III;CCLA VALE DO PARANAPANEMA;I;2;;201312;PRESIDENTE PRUDENTE;SP;110.699;110.699;1.203;0;33.680;3.193;0;66.882;-1.920;0;417;0;0;7.244;88.939;12.512;0;0;54.384;2.076;68.972;0;0;0;0;0;0;12.408;0;7.560;21.760;20.840;1.627;7.824;0;0;0;0;0;0;-2.683;-296;0;0;0;-910;3.935;78;200;-2.471;-1.663;-34;0;1.989;-141;1.893;-88;1.805;-54;-124;1.627;0;0;201312;21,6;26,7;;
1644264;B-III;CCLA MÉDIO PIRAC E CIRC OURO;I;2;;201312;JOAO MONLEVADE;MG;110.343;110.343;2.069;0;0;29.259;0;75.364;-3.026;0;1.189;73;0;5.414;87.143;12.624;0;0;67.535;0;80.159;0;0;0;0;0;3;4.037;0;2.943;23.200;22.125;1.324;7.699;0;24;0;0;0;0;-2.680;-181;0;0;0;-1.564;3.298;461;941;-2.240;-2.230;-42;0;1.355;-216;1.327;16;1.343;-21;0;1.324;0;0;201312;27;17;;
81706616;B-III;CCLA DO VALE DO IVAÍ;I;2;;201312;JANDAIA DO SUL;PR;109.366;109.366;3.677;0;0;32.266;0;65.539;-3.216;0;2.757;1.374;0;6.968;93.048;14.856;0;0;48.768;2.274;65.897;0;0;0;0;16.972;86;5.520;0;4.574;16.318;14.989;1.931;9.248;0;0;0;0;1;0;-1.918;-682;0;0;0;-1.556;5.093;1.722;814;-2.552;-2.803;-87;0;1.762;-1.899;2.050;13;2.063;-133;0;1.931;0;0;201312;16,6;29,4;;
2232383;B-III;CCLA CIRCUITO CAMPOS VERTENTES;I;2;;201312;CLAUDIO;MG;108.202;108.202;1.570;0;0;46.493;0;56.509;-2.183;0;604;21;0;5.188;76.781;14.631;0;0;50.946;2.005;67.582;0;0;0;0;352;0;0;0;8.848;31.420;29.505;2.893;6.464;0;0;0;0;0;0;-2.378;-5;0;0;0;-629;3.452;449;378;-1.891;-1.188;-74;0;2.111;-200;3.037;0;3.037;-144;0;2.893;0;0;201312;47,3;6,8;;
80959638;B-III;CCLA MEIO OESTE CATARINENSE;I;2;;201312;XANXERE;SC;108.006;108.006;2.421;0;48.679;1.612;0;53.863;-2.478;0;562;11;0;3.336;95.244;14.855;0;0;61.756;570;77.181;0;0;0;0;7;0;12.158;0;5.898;12.762;11.689;859;4.901;0;2.230;0;0;0;0;-2.883;-284;0;0;0;-632;3.332;356;467;-1.878;-1.341;-18;22;164;-166;938;-55;883;-23;0;859;0;0;201312;15,3;11,2;;
1060307;B-III;CCLA UNIÃO DOS VALES DO PIRANG;I;2;;201312;RAUL SOARES;MG;107.986;107.986;2.653;0;0;28.054;0;71.018;-1.516;0;1.413;69;0;6.295;92.508;20.164;0;0;43.015;720;63.899;0;0;0;0;20.591;39;0;0;7.979;15.478;13.823;1.329;6.743;0;0;0;0;0;0;-1.920;-529;0;0;0;-202;4.092;806;1.196;-2.962;-2.381;-66;0;1.291;-438;1.538;52;1.590;-112;-150;1.329;0;0;201312;17,4;20;;
54190525;B-III;CECM SERV MUN VALE PARAÍBA;I;2;;201312;SAO JOSE DOS CAMPOS;SP;107.698;107.698;699;0;30.960;1.712;0;68.211;-1.390;0;394;14;0;7.098;20.013;1.933;0;0;4.814;0;6.747;0;0;0;0;0;0;0;0;13.266;87.686;87.832;4.916;6.015;0;1.097;0;0;0;0;-188;0;0;0;0;58;6.982;0;171;-963;-1.401;-91;0;765;0;5.463;32;5.495;-579;0;4.916;0;0;201311;103,7;3,3;;
7789195;B-III;CCM TRANSP RODOV ABCD;I;2;;201312;SAO BERNARDO DO CAMP;SP;106.974;106.974;1.135;0;39.298;14.818;0;55.383;-4.674;0;138;28;0;849;86.970;16.202;0;0;68.458;37;84.698;0;0;0;0;0;0;0;0;2.272;20.005;19.615;2.819;6.307;0;0;0;0;0;0;-2.738;0;0;0;0;-1.256;2.313;26;282;-945;-801;-9;0;2.075;-32;2.909;0;2.909;-4;-86;2.819;0;0;201312;28,1;0,9;;
81292278;B-III;CCLA NOROESTE;I;2;;201312;SAO LOURENCO D'OESTE;SC;106.560;106.560;772;0;46.208;1.822;0;52.694;-3.413;0;1.327;343;0;6.808;85.767;8.894;0;0;49.243;1.379;59.516;0;0;0;0;3;0;20.825;0;5.423;20.792;19.264;1.190;4.314;0;2.048;0;0;0;0;-2.238;-351;0;0;0;-481;3.292;375;36;-1.497;-1.060;-17;13;279;-252;1.169;37;1.206;-17;0;1.190;0;0;201312;24,7;19;;
6174009;B-III;CCLA CENTRO NORTE PR;I;2;;201312;APUCARANA;PR;104.044;104.044;934;0;0;24.126;0;77.781;-4.974;0;1.458;53;0;4.665;85.609;19.788;0;0;54.514;1.195;75.498;0;0;0;0;0;4.128;881;0;5.102;18.435;17.203;2.412;6.580;0;0;0;0;0;0;-1.877;-5;0;0;0;367;5.065;1.015;652;-1.564;-2.438;-31;0;858;-277;3.280;-830;2.450;-38;0;2.412;0;0;201312;21,1;10,8;;
71419600;B-III;CCLA DA REGIÃO DE FRUTAL;I;2;;201312;FRUTAL;MG;103.841;103.841;1.062;0;0;17.436;0;80.763;-1.557;0;981;197;0;4.959;76.118;20.079;0;0;15.265;0;35.343;0;0;0;0;36.963;9;0;0;3.803;27.722;26.086;3.138;6.456;0;0;0;0;0;0;-573;-988;0;0;0;-62;4.833;540;489;-1.863;-1.358;-47;0;806;-163;3.237;-8;3.229;-93;0;3.138;0;0;201312;32,7;4,7;;
25387713;B-III;CCR DE PARÁ DE MINAS LTDA;I;2;;201312;PARA DE MINAS;MG;102.707;102.707;412;0;0;81.000;0;16.783;-400;0;2.422;18;0;2.471;88.472;19.594;0;0;50.228;2.429;72.251;0;0;0;0;0;33;0;0;16.188;14.235;13.308;1.164;1.807;0;0;0;0;0;0;-2.330;-8;0;0;0;19;-512;217;368;-1.152;-818;-17;0;3.264;-145;1.205;-1;1.204;-40;0;1.164;0;0;201312;37,2;3,5;;
23949522;B-III;CCLA CARMO DO PARANAÍBA;I;2;;201312;CARMO DO PARANAIBA;MG;102.567;102.567;769;0;0;36.838;0;62.986;-3.212;0;1.411;12;0;3.763;78.943;17.924;0;0;27.755;0;45.680;0;0;0;0;26.018;19;94;0;7.132;23.625;22.249;2.839;4.659;0;0;0;0;0;0;-1.164;-520;0;0;0;400;3.375;480;360;-1.353;-1.053;-49;0;1.449;-137;3.072;-62;3.010;-75;-97;2.839;0;0;201312;32,5;2,7;;
2923389;B-III;CECM UNICRED ARACAJU;I;2;;201312;ARACAJU;SE;101.845;101.845;317;0;0;17.146;0;79.927;-1.072;0;2.548;0;0;2.979;71.222;9.049;0;0;55.994;1.644;66.687;0;0;0;0;0;314;0;0;4.222;30.623;30.591;4.558;8.107;0;0;0;0;0;0;-2.414;-58;0;0;0;-82;5.553;159;506;-1.154;-845;-17;0;976;-431;4.747;0;4.747;-2;-186;4.558;0;0;201312;37,5;1;;
1187961;B-III;CCLA DE BRASILIA;I;2;;201312;BRASILIA;DF;101.683;101.683;1.226;451;0;20.287;0;75.220;-4.528;0;494;106;0;8.428;79.174;11.735;0;0;27.457;0;39.193;0;0;0;0;35.319;0;1.225;0;3.437;22.509;17.132;-443;5.973;0;22;0;0;0;0;-1.103;-1.138;0;0;0;-2.104;1.650;813;211;-2.327;-2.251;-32;0;1.634;-89;-391;-42;-433;-12;0;-443;0;0;201312;24,2;14,2;;
49389307;B-III;CCR PLANT CANA REG CAPIVARI;I;2;;201312;CAPIVARI;SP;99.551;99.551;1.821;0;44.302;10.394;0;34.291;-1.830;0;2.997;2.951;0;4.625;89.227;14.797;0;0;55.135;0;69.932;0;0;0;0;12.473;0;0;0;6.822;10.325;8.972;1.745;3.469;0;0;0;0;0;0;-2.412;-374;0;0;0;-1.130;-447;61;281;-1.400;-1.306;-130;0;3.949;-116;892;852;1.744;0;0;1.745;0;0;201312;13,9;25,3;;
